Case,Activity,Timestamp,Resource
50,Take order,2024-05-07 22:30:00.000000000,Waiter-000002
50,Review order,2024-05-07 22:30:34.570000000,Waiter-000005
50,Prepare main course,2024-05-07 22:31:15.342000000,Cook-000003
50,prepare drinks,2024-05-07 22:31:18.342000000,Barman-000003
50,Signal food complete,2024-05-07 22:32:37.021000000,Cook-000003
50,Bring drinks,2024-05-07 22:34:31.337000000,Barman-000001
50,Bring food,2024-05-07 22:39:55.230000000,Cook helper-000003
50,Review drinks,2024-05-07 22:41:46.198000000,Waiter-000001
50,prepare drinks,2024-05-07 22:42:13.864000000,Barman-000002
50,Bring drinks,2024-05-07 22:49:57.078000000,Barman-000003
50,Review drinks,2024-05-07 22:51:31.451000000,Waiter-000003
50,prepare drinks,2024-05-07 22:52:10.085000000,Barman-000002
50,Bring drinks,2024-05-07 22:55:54.770000000,Barman-000003
50,Review drinks,2024-05-07 22:56:39.645000000,Waiter-000004
50,Deliver to customer,2024-05-07 22:57:18.464000000,Waiter-000002
500,Take order,2024-05-27 23:00:00.000000000,Waiter-000001
500,Review order,2024-05-27 23:00:37.481000000,Waiter-000003
500,Prepare starter,2024-05-27 23:00:48.167000000,Cook helper-000001
500,prepare drinks,2024-05-27 23:00:53.167000000,Barman-000001
500,Bring drinks,2024-05-27 23:03:28.510000000,Barman-000002
500,Review drinks,2024-05-27 23:06:31.453000000,Waiter-000002
500,Signal food complete,2024-05-28 22:22:19.016000000,Cook-000003
500,Bring food,2024-05-28 22:41:00.272000000,Cook helper-000002
500,Deliver to customer,2024-05-28 22:43:08.425000000,Waiter-000003
501,Take order,2024-05-27 23:15:00.000000000,Waiter-000004
501,Review order,2024-05-27 23:16:43.095000000,Waiter-000005
501,Prepare starter,2024-05-27 23:18:17.987000000,Cook helper-000003
501,prepare drinks,2024-05-27 23:18:22.987000000,Barman-000003
501,Bring drinks,2024-05-27 23:27:12.147000000,Barman-000001
501,Review drinks,2024-05-27 23:28:09.974000000,Waiter-000001
501,Signal food complete,2024-05-28 22:28:53.207000000,Cook-000001
501,Bring food,2024-05-28 22:32:51.436000000,Cook helper-000001
501,Deliver to customer,2024-05-28 22:32:57.779000000,Waiter-000004
502,Take order,2024-05-27 23:30:00.000000000,Waiter-000003
502,Review order,2024-05-27 23:32:34.818000000,Waiter-000002
502,prepare drinks,2024-05-27 23:33:25.509000000,Barman-000002
502,Bring drinks,2024-05-27 23:58:55.400000000,Barman-000003
502,Review drinks,2024-05-28 00:07:48.286000000,Waiter-000002
502,prepare drinks,2024-05-28 00:09:31.765000000,Barman-000001
502,Bring drinks,2024-05-28 00:15:47.842000000,Barman-000002
502,Review drinks,2024-05-28 00:18:58.504000000,Waiter-000001
502,prepare drinks,2024-05-28 00:19:40.664000000,Barman-000003
502,Bring drinks,2024-05-28 00:22:25.009000000,Barman-000002
502,Review drinks,2024-05-28 00:30:36.807000000,Waiter-000001
502,Bring drinks,2024-05-28 00:31:19.721000000,Barman-000003
502,prepare drinks,2024-05-28 00:31:21.424000000,Barman-000001
502,Review drinks,2024-05-28 00:31:52.068000000,Waiter-000005
502,Prepare main course,2024-05-28 22:32:53.436000000,Cook-000001
502,Signal food complete,2024-05-29 21:29:24.780000000,Cook-000002
502,Bring food,2024-05-29 22:07:55.132000000,Cook helper-000002
502,Deliver to customer,2024-05-29 22:09:37.552000000,Waiter-000002
503,Take order,2024-05-27 23:45:00.000000000,Waiter-000004
503,Review order,2024-05-27 23:48:21.490000000,Waiter-000005
503,prepare drinks,2024-05-27 23:51:11.014000000,Barman-000003
503,Bring drinks..Barman-000001,2024-05-27 23:52:55.793000000,Barman-000001
503,Review drinks,2024-05-28 00:01:47.219000000,Waiter-000004
503,prepare drinks,2024-05-28 00:03:19.951000000,Barman-000001
503,Bring drinks,2024-05-28 00:05:04.963000000,Barman-000001
503,Review drinks,2024-05-28 00:05:31.377000000,Waiter-000001
503,Prepare main course,2024-05-28 22:42:37.125000000,Cook-000001
503,Prepare main course_1,2024-05-28 22:42:38.228633356,Cook-000001
503,Prepare main course_2,2024-05-28 22:42:39.918103285,Cook-000001
503,Signal food complete,2024-05-29 23:29:36.859000000,Cook-000002
503,Bring food,2024-05-29 23:51:09.643000000,Cook helper-000003
503,Deliver to customer,2024-05-29 23:58:38.845000000,Waiter-000001
504,Take order,2024-05-28 00:00:00.000000000,Waiter-000003
504,Review order,2024-05-28 00:00:29.207000000,Waiter-000002
504,prepare drinks,2024-05-28 00:00:50.651000000,Barman-000002
504,Bring drinks,2024-05-28 00:04:49.934000000,Barman-000002
504,Review drinks,2024-05-28 00:06:44.859000000,Waiter-000003
504,Prepare main course,2024-05-28 22:51:15.534000000,Cook-000002
504,Signal food complete,2024-05-29 22:03:05.211000000,Cook-000001
504,Bring food,2024-05-29 22:13:15.504000000,Cook helper-000003
504,Deliver to customer,2024-05-29 22:15:51.666000000,Waiter-000001
505,Take order,2024-05-28 00:15:00.000000000,Waiter-000004
505,Review order,2024-05-28 00:16:59.552000000,Waiter-000005
505,prepare drinks,2024-05-28 00:21:03.585000000,Barman-000001
505,Bring drinks,2024-05-28 00:26:27.641000000,Barman-000003
505,Review drinks,2024-05-28 00:28:43.741000000,Waiter-000002
505,Prepare main course,2024-05-28 23:29:23.149000000,Cook-000002
505,Signal food complete,2024-05-29 22:18:19.392000000,Cook-000001
505,Bring food,2024-05-29 22:32:33.072000000,Cook helper-000003
505,Deliver to customer,2024-05-29 22:51:05.516000000,Waiter-000003
506,Take order,2024-05-28 00:30:00.000000000,Waiter-000004
506,Review order,2024-05-28 00:34:55.422000000,Waiter-000003
506,prepare drinks,2024-05-28 00:35:05.086000000,Barman-000002
506,Bring drinks,2024-05-28 00:40:47.929000000,Barman-000001
506,Review drinks,2024-05-28 00:44:22.294000000,Waiter-000002
506,Prepare main course,2024-05-28 23:36:57.713000000,Cook-000002
506,Signal food complete,2024-05-29 23:38:38.012000000,Cook-000003
506,Bring food,2024-05-30 01:11:48.998000000,Cook helper-000003
506,Deliver to customer,2024-05-30 01:44:29.444000000,Waiter-000003
507,Take order,2024-05-28 00:45:00.000000000,Waiter-000001
507,Review order,2024-05-28 00:49:57.456000000,Waiter-000004
507,prepare drinks,2024-05-28 00:51:40.877000000,Barman-000003
507,Bring drinks,2024-05-28 01:01:16.930000000,Barman-000002
507,Review drinks>CUdx:Waiter-000002,2024-05-28 01:04:05.070000000,Waiter-000002
507,prepare drinks:_20240528,2024-05-28 01:04:34.476000000,Barman-000003
507,Bring drinks.>Barman-000001,2024-05-28 01:06:47.446000000,Barman-000001
507,Review drinks,2024-05-28 01:17:14.935000000,Waiter-000003
507,Prepare main course,2024-05-29 00:12:43.154000000,Cook-000002
507,Signal food complete,2024-05-30 00:04:35.306000000,Cook-000001
507,Bring food,2024-05-30 00:09:44.750000000,Cook helper-000001
507,Deliver to customer,2024-05-30 00:16:29.908000000,Waiter-000004
508,Take order,2024-05-28 01:00:00.000000000,Waiter-000003
508,Review order,2024-05-28 01:00:55.336000000,Waiter-000005
508,prepare drinks,2024-05-28 01:01:40.886000000,Barman-000001
508,Bring drinks,2024-05-28 01:04:43.205000000,Barman-000002
508,Review drinks,2024-05-28 01:27:54.228000000,Waiter-000001
508,Prepare main course,2024-05-29 00:13:30.680000000,Cook-000003
508,Signal food complete,2024-05-30 01:11:48.998000000,Cook-000003
508,Bring food,2024-05-30 01:40:25.964000000,Cook helper-000002
508,Deliver to customer,2024-05-30 01:49:53.293000000,Waiter-000001
509,Take order,2024-05-28 01:15:00.000000000,Waiter-000001
509,Review order,2024-05-28 01:15:13.487000000,Waiter-000004
509,Prepare starter,2024-05-28 01:15:44.915000000,Cook helper-000001
509,prepare drinks,2024-05-28 01:15:49.915000000,Barman-000003
509,Bring drinks,2024-05-28 01:20:47.767000000,Barman-000001
509,Review drinks,2024-05-28 01:22:09.194000000,Waiter-000005
509,prepare drinks,2024-05-28 01:22:26.237000000,Barman-000003
509,Bring drinks,2024-05-28 01:25:55.218000000,Barman-000001
509,Review drinks,2024-05-28 01:27:21.646000000,Waiter-000002
509,Signal food complete,2024-05-29 00:36:18.299000000,Cook-000002
509,Bring food,2024-05-29 01:21:00.157000000,Cook helper-000001
509,Deliver to customer,2024-05-29 01:21:16.165000000,Waiter-000003
51,Take order,2024-05-07 22:45:00.000000000,Waiter-000004
51,Review order,2024-05-07 22:47:34.500000000,Waiter-000002
51,Prepare main course,2024-05-07 22:47:36.715000000,Cook-000002
51,prepare drinks,2024-05-07 22:47:39.715000000,Barman-000003
51,Bring drinks,2024-05-07 22:47:43.286000000,Barman-000001
51,Review drinks,2024-05-07 22:51:32.069000000,Waiter-000001
51,Signal food complete,2024-05-07 23:17:25.152000000,Cook-000001
51,Food delivery,2024-05-07 23:35:40.944000000,Cook helper-000001
51,Food delivery,2024-05-07 23:38:04.266000000,Waiter-000002
510,Take order,2024-05-28 01:30:00.000000000,Waiter-000004
510,Review order,2024-05-28 01:32:59.957000000,Waiter-000003
510,prepare drinks,2024-05-28 01:33:16.959000000,Barman-000003
510,Bring drinks,2024-05-28 01:37:49.439000000,Barman-000001
510,Review drinks,2024-05-28 01:44:08.152000000,Waiter-000001
510,prepare drinks,2024-05-28 01:44:42.996000000,Barman-000002
510,Bring drinks,2024-05-28 01:56:41.854000000,Barman-000003
510,Review drinks,2024-05-28 18:00:25.176000000,Waiter-000004
510,Prepare main course,2024-05-29 01:04:11.134000000,Cook-000001
510,Signal food complete,2024-05-30 00:19:15.083000000,Cook-000002
510,Bring food,2024-05-30 00:51:04.449000000,Cook helper-000003
510,Deliver to customer,2024-05-30 00:51:14.480000000,Waiter-000001
511,Take order,2024-05-28 01:45:00.000000000,Waiter-000002
511,Review order,2024-05-28 01:45:43.268000000,Waiter-000004
511,prepare drinks,2024-05-28 01:45:52.569000000,Barman-000003
511,Bring drinks,2024-05-28 01:47:54.133000000,Barman-000001
511,Review drinks,2024-05-28 01:49:29.116000000,Waiter-000003
511,Prepare main course,2024-05-29 01:19:19.174000000,Cook-000001
511,Signal food complete,2024-05-30 00:51:04.449000000,Cook-000002
511,Bring food,2024-05-30 01:05:03.643000000,Cook helper-000001
511,Deliver to customer,2024-05-30 01:06:53.543000000,Waiter-000001
512,Take odrer,2024-05-28 18:00:00.000000000,Waiter-000005
512,Review order,2024-05-28 18:00:05.458000000,Waiter-000002
512,Prepare starter,2024-05-28 18:00:12.816000000,Cook helper-000001
512,prepare drinks,2024-05-28 18:00:17.816000000,Barman-000001
512,Bring drinks,2024-05-28 18:04:27.161000000,Barman-000002
512,inspect drinks,2024-05-28 18:26:09.622000000,Waiter-000003
512,prepare drinks,2024-05-28 18:27:27.008000000,Barman-000003
512,Bring drinks,2024-05-28 18:33:29.005000000,Barman-000002
512,Review drinks,2024-05-28 18:43:06.749000000,Waiter-000004
512,prepare drinks,2024-05-28 18:43:31.318000000,Barman-000001
512,Brin drinks,2024-05-28 18:48:08.060000000,Barman-000003
512,Review drinks,2024-05-28 18:51:59.416000000,Waiter-000002
512,Signal food complete,2024-05-29 01:21:22.535000000,Cook-000001
512,Bring food,2024-05-29 01:37:17.318000000,Cook helper-000002
512,Deliver to customer,2024-05-29 01:38:52.400000000,Waiter-000003
513,Take order,2024-05-28 18:15:00.000000000,Waiter-000001
513,Review order,2024-05-28 18:16:04.458000000,Waiter-000005
513,Bring drinks,2024-05-28 18:18:40.375000000,Barman-000001
513,prepare drinks,2024-05-28 18:18:43.251000000,Barman-000003
513,Review drinks,2024-05-28 18:20:08.601000000,Waiter-000004
513,Prepare main course,2024-05-29 01:47:57.792000000,Cook-000001
513,Signal food complete,2024-05-30 01:57:50.736000000,Cook-000002
513,Bring food,2024-05-30 18:00:44.253000000,Cook helper-000003
513,Deliver to customer,2024-05-30 18:09:20.341000000,Waiter-000002
514,Take order,2024-05-28 18:30:00.000000000,Waiter-000001
514,Review order,2024-05-28 18:32:30.784000000,Waiter-000005
514,prepre drinks,2024-05-28 18:32:57.926000000,Barman-000001
514,Bring drinks,2024-05-28 18:34:16.819000000,Barman-000003
514,Review drinks,2024-05-28 18:34:51.712000000,Waiter-000002
514,PrEpaRE mAin coUrse,2024-05-29 18:08:02.690000000,Cook-000002
514,Signal food complete,2024-05-30 01:43:39.758000000,Cook-000001
514,Bring ofod,2024-05-30 18:24:25.305000000,Cook helper-000001
514,pDeliver to customer,2024-05-30 18:24:25.305000000,Waiter-000005
515,Take order,2024-05-28 18:45:00.000000000,Waiter-000003
515,Review order,2024-05-28 18:45:00.000000000,Waiter-000005
515,prepare drinks,2024-05-28 18:45:00.000000000,Barman-000002
515,Bring drinks,2024-05-28 18:53:48.125000000,Barman-000001
515,Review drinks,2024-05-28 19:02:11.658000000,Waiter-000003
515,Prepare main course,2024-05-29 18:36:12.101000000,Cook-000001
515,Signal food complete,2024-05-30 18:46:47.375000000,Cook-000003
515,Bring food,2024-05-30 19:18:26.199000000,Cook helper-000002
515,Deliver to customer,2024-05-30 19:23:57.524000000,Waiter-000001
516,Take order,2024-05-28 19:00:00.000000000,Waiter-000004
516,Review order,2024-05-28 19:00:10.252000000,Waiter-000001
516,prepare drinks,2024-05-28 19:01:03.108000000,Barman-000003
516,Bring drinks,2024-05-28 19:08:22.400000000,Barman-000002
516,Review drinks,2024-05-28 19:10:23.770000000,Waiter-000002
516,Prepare main course,2024-05-29 18:46:39.220000000,Cook-000002
516,Signal food complete,2024-05-30 18:13:28.855000000,Cook-000002
516,Bring food,2024-05-30 20:29:34.385000000,Cook helper-000001
516,Deliver to customer,2024-05-30 20:31:04.900000000,Waiter-000005
517,Take order,2024-05-28 19:15:00.000000000,Waiter-000005
517,Review order,2024-05-28 19:17:05.742000000,Waiter-000004
517,prepare drinks,2024-05-28 19:18:49.643000000,Barman-000001
517,Bring drinks,2024-05-28 19:23:50.774000000,Barman-000003
517,Review drinks,2024-05-28 19:29:40.757000000,Waiter-000003
517,prepare drinks,2024-05-28 19:29:45.769000000,Barman-000002
517,Bring drinks,2024-05-28 19:32:37.019000000,Barman-000001
517,Review drinks,2024-05-28 19:38:59.466000000,Waiter-000001
517,prepare drinks,2024-05-28 19:39:15.344000000,Barman-000002
517,Bring drinks,2024-05-28 19:43:24.396000000,Barman-000001
517,Review drinks,2024-05-28 19:44:40.819000000,Waiter-000003
517,prepare drinks,2024-05-28 19:45:49.876000000,Barman-000002
517,Bring drinks,2024-05-28 19:59:49.747000000,Barman-000002
517,Review drinks,2024-05-28 20:00:58.900000000,Waiter-000002
517,Prepare main course,2024-05-29 19:51:36.263000000,Cook-000002
517,Signal food complete,2024-05-30 19:18:26.199000000,Cook-000003
517,Bring food,2024-05-30 19:45:41.599000000,Cook helper-000003
517,Deliver to customer,2024-05-30 19:52:53.627000000,Waiter-000004
518,Take order,2024-05-28 19:30:00.000000000,Waiter-000002
518,Review order,2024-05-28 19:31:40.960000000,Waiter-000005
518,prepare drinks,2024-05-28 19:32:43.117000000,Barman-000003
518,Bring drinks,2024-05-28 19:49:26.870000000,Barman-000003
518,Review drinks,2024-05-28 19:51:40.813000000,Waiter-000001
518,prepare drinks,2024-05-28 19:53:14.607000000,Barman-000003
518,Bring drinks,2024-05-28 19:56:44.833000000,Barman-000003
518,Review drinks,2024-05-28 20:00:10.174000000,Waiter-000003
518,prepare drinks,2024-05-28 20:00:59.372000000,Barman-000003
518,Bring drinks,2024-05-28 20:11:21.026000000,Barman-000002
518,Review drinks,2024-05-28 20:23:02.163000000,Waiter-000005
518,prepare drinks,2024-05-28 20:24:06.869000000,Barman-000002
518,Bring drinks,2024-05-28 20:37:51.862000000,Barman-000003
518,Review drinks,2024-05-28 20:40:38.785000000,Waiter-000004
518,Prepare main course,2024-05-29 19:56:30.786000000,Cook-000003
518,Signal food complete,2024-05-30 18:53:26.367000000,Cook-000001
518,Bring food,2024-05-30 19:11:16.826000000,Cook helper-000001
518,Deliver to customer,2024-05-30 19:12:03.183000000,Waiter-000005
519,Take order>_Waiter-000002,2024-05-28 19:45:00.000000000,Waiter-000002
519,verify order,2024-05-28 19:47:16.733000000,Waiter-000005
519,prepare drinks,2024-05-28 19:47:46.689000000,Barman-000001
519,Bring drinks,2024-05-28 19:48:55.761000000,Barman-000001
519,Review drinks,2024-05-28 20:01:59.732000000,Waiter-000001
519,Prepare main course,2024-05-29 20:01:30.349000000,Cook-000003
519,mark food complete,2024-05-29 20:01:30.349000000,Cook-000001
519,Bring food,2024-05-29 20:01:30.349000000,Cook helper-000002
519,hand to customer,2024-05-30 20:24:05.531000000,Waiter-000004
52,Take order,2024-05-07 23:00:00.000000000,Waiter-000005
52,Review order,2024-05-07 23:00:29.121000000,Waiter-000001
52,Prepare starter,2024-05-07 23:00:56.114000000,Cook helper-000003
52,Prepare main course,2024-05-07 23:00:58.114000000,Cook-000003
52,prepare drinks,2024-05-07 23:01:01.114000000,Barman-000001
52,Bring drinks,2024-05-07 23:04:41.125000000,Barman-000002
52,Review drinks,2024-05-07 23:05:05.026000000,Waiter-000004
52,Signal food complete,2024-05-08 00:00:48.900000000,Cook-000001
52,Bring food,2024-05-08 00:38:03.552000000,Cook helper-000003
52,Deliver to customer,2024-05-08 00:52:36.984000000,Waiter-000001
520,Take order,2024-05-28 20:00:00.000000000,Waiter-000004
520,Review order,2024-05-28 20:01:11.702000000,Waiter-000005
520,prepare dRInks,2024-05-28 20:03:42.438000000,Barman-000002
520,Bring drinks,2024-05-28 20:03:59.078000000,Barman-000001
520,Review drinks,2024-05-28 20:37:40.214000000,Waiter-000005
520,prepare drinks,2024-05-28 20:38:02.798000000,Barman-000001
520,Bring drinks,2024-05-28 20:39:06.669000000,Barman-000001
520,ReView drinKS,2024-05-28 20:39:06.669000000,Waiter-000002
520,Prepare main course,2024-05-28 20:39:06.669000000,Cook-000002
520,Signal food complete,2024-05-28 20:39:06.669000000,Cook-000003
520,Bring fod,2024-05-30 20:38:04.807000000,Cook helper-000003
520,Deliver to customer,2024-05-30 20:39:21.567000000,Waiter-000001
521,Take order,2024-05-28 20:15:00.000000000,Waiter-000002
521,Review order,2024-05-28 20:19:36.012000000,Waiter-000001
521,prepare drinks,2024-05-28 20:20:33.413000000,Barman-000003
521,Bring drinks,2024-05-28 20:22:55.437000000,Barman-000003
521,Review drinks,2024-05-28 20:24:57.752000000,Waiter-000003
521,Prepare main course,2024-05-29 20:10:31.403000000,Cook-000002
521,Signal food complete,2024-05-30 20:29:34.385000000,Cook-000002
521,Bring food,2024-05-30 21:37:22.007000000,Cook helper-000002
521,Deliver to customer,2024-05-30 21:47:17.591000000,Waiter-000005
522,Take order,2024-05-28 20:30:00.000000000,Waiter-000001
522,Review order,2024-05-28 20:37:45.749000000,Waiter-000003
522,prepare drinks,2024-05-28 20:38:20.177000000,Barman-000002
522,Bring drinks,2024-05-28 20:43:27.311000000,Barman-000001
522,Review drinks,2024-05-28 20:46:38.184000000,Waiter-000005
522,Prepare main course,2024-05-29 20:21:19.083000000,Cook-000002
522,Signal food complete,2024-05-30 20:38:04.807000000,Cook-000003
522,Bring food,2024-05-30 20:40:30.097000000,Cook helper-000002
522,Deliver to customer,2024-05-30 20:51:48.321000000,Waiter-000005
523,Take order,2024-05-28 20:45:00.000000000,Waiter-000001
523,Review order,2024-05-28 20:49:24.287000000,Waiter-000003
523,prepare drinks,2024-05-28 20:49:45.775000000,Barman-000003
523,Bring drinks,2024-05-28 21:04:43.827000000,Barman-000002
523,Review drinks,2024-05-28 21:07:37.275000000,Waiter-000003
523,Prepare main course,2024-05-29 20:23:29.956000000,Cook-000002
523,Signal food complete,2024-05-30 21:33:43.971000000,Cook-000001
523,Bring food,2024-05-30 21:41:46.472000000,Cook helper-000003
523,Deliver to customer,2024-05-30 21:41:55.300000000,Waiter-000004
524,Take order,2024-05-28 21:00:00.000000000,Waiter-000002
524,Review order,2024-05-28 21:00:33.590000000,Waiter-000004
524,Prepare starter,2024-05-28 21:00:40.624000000,Cook helper-000001
524,prepare drinks,2024-05-28 21:00:45.624000000,Barman-000002
524,Bring drinks,2024-05-28 21:01:06.366000000,Barman-000001
524,Review drinks,2024-05-28 21:01:51.816000000,Waiter-000001
524,Prepare main course,2024-05-29 20:27:04.969000000,Cook-000003
524,Signal food complete,2024-05-30 21:31:36.469000000,Cook-000001
524,Bring food,2024-05-30 21:33:43.971000000,Cook helper-000003
524,Deliver to customer,2024-05-30 21:39:33.991000000,Waiter-000003
525,Take order,2024-05-28 21:15:00.000000000,Waiter-000002
525,Review order,2024-05-28 21:15:06.746000000,Waiter-000004
525,Prepare starter,2024-05-28 21:15:15.148000000,Cook helper-000003
525,prepare drinks,2024-05-28 21:15:20.148000000,Barman-000001
525,Bring drinks,2024-05-28 21:29:41.063000000,Barman-000003
525,Review drinks,2024-05-28 21:32:21.556000000,Waiter-000004
525,Signal food complete,2024-05-29 20:44:38.880000000,Cook-000001
525,Bring food,2024-05-29 20:45:31.285000000,Cook helper-000003
525,Deliver to customer,2024-05-29 20:46:41.567000000,Waiter-000001
526,Take order,2024-05-28 21:30:00.000000000,Waiter-000003
526,Review order,2024-05-28 21:30:14.560000000,Waiter-000002
526,Prepare starter,2024-05-28 21:32:07.867000000,Cook helper-000003
526,prepare drinks,2024-05-28 21:32:12.867000000,Barman-000002
526,Bring drinks,2024-05-28 21:35:49.262000000,Barman-000001
526,Review drinks,2024-05-28 21:41:49.874000000,Waiter-000005
526,Prepare main course,2024-05-29 21:02:21.328000000,Cook-000003
526,Signal food complete,2024-05-30 21:37:22.007000000,Cook-000002
526,Bring food,2024-05-30 21:39:02.564000000,Cook helper-000001
526,Deliver to customer,2024-05-30 21:41:00.003000000,Waiter-000005
527,Take order,2024-05-28 21:45:00.000000000,Waiter-000001
527,Review order,2024-05-28 21:46:38.446000000,Waiter-000003
527,Prepare starter,2024-05-28 21:47:46.537000000,Cook helper-000001
527,prepare drinks,2024-05-28 21:47:51.537000000,Barman-000003
527,Bring drinks,2024-05-28 21:49:07.435000000,Barman-000002
527,Review drinks,2024-05-28 21:55:36.535000000,Waiter-000002
527,Signal food complete,2024-05-29 21:03:36.063000000,Cook-000001
527,Bring food,2024-05-29 22:03:05.211000000,Cook helper-000001
527,Deliver to customer,2024-05-29 22:11:21.692000000,Waiter-000004
528,Take order,2024-05-28 22:00:00.000000000,Waiter-000005
528,Review order,2024-05-28 22:00:22.871000000,Waiter-000001
528,prepare drinks,2024-05-28 22:01:24.867000000,Barman-000001
528,Bring drinks,2024-05-28 22:07:56.654000000,Barman-000003
528,Review drinks,2024-05-28 22:11:35.943000000,Waiter-000003
528,Prepare main course,2024-05-29 21:11:47.720000000,Cook-000002
528,Signal food complete,2024-05-30 21:41:46.472000000,Cook-000001
528,Bring food,2024-05-30 21:48:58.220000000,Cook helper-000003
528,Deliver to customer,2024-05-30 21:51:26.855000000,Waiter-000004
529,Take order_090_Waiter-000002,2024-05-28 22:15:00.000000000,Waiter-000002
529,Review order:NZ47.20240528,2024-05-28 22:25:08.979000000,Waiter-000004
529,Prepare starter,2024-05-28 22:27:43.179000000,Cook helper-000001
529,prepare drinks,2024-05-28 22:27:48.179000000,Barman-000002
529,Bring drinks,2024-05-28 22:33:43.285000000,Barman-000001
529,Review drinks,2024-05-28 22:34:34.365000000,Waiter-000001
529,Signal food complete:_20240529,2024-05-29 21:25:49.342000000,Cook-000003
529,Bring food,2024-05-29 21:26:40.469000000,Cook helper-000003
529,Deliver to customer,2024-05-29 21:28:37.472000000,Waiter-000005
53,Take order,2024-05-07 23:15:00.000000000,Waiter-000002
53,Review order,2024-05-07 23:21:49.697000000,Waiter-000005
53,Prepare main course,2024-05-07 23:21:56.817000000,Cook-000002
53,prepare drinks,2024-05-07 23:21:59.817000000,Barman-000003
53,Bring drinks,2024-05-07 23:25:51.637000000,Barman-000001
53,Review drinks,2024-05-07 23:26:59.418000000,Waiter-000001
53,prepare drinks,2024-05-07 23:29:08.062000000,Barman-000002
53,Signal food complete,2024-05-07 23:29:22.179000000,Cook-000002
53,Bring drinks,2024-05-07 23:35:20.943000000,Barman-000003
53,Review drinks,2024-05-07 23:39:30.748000000,Waiter-000001
53,prepare drinks,2024-05-07 23:40:31.502000000,Barman-000001
53,Bring drinks,2024-05-07 23:47:42.152000000,Barman-000003
53,Review drinks,2024-05-07 23:48:07.896000000,Waiter-000002
53,prepare drinks,2024-05-07 23:49:20.296000000,Barman-000003
53,Bring drinks,2024-05-07 23:50:41.241000000,Barman-000002
53,Review drinks,2024-05-07 23:52:03.920000000,Waiter-000001
53,Bring food,2024-05-08 00:23:33.597000000,Cook helper-000001
53,Deliver to customer,2024-05-08 00:25:26.208000000,Waiter-000004
530,Take order,2024-05-28 22:30:00.000000000,Waiter-000001
530,Review order,2024-05-28 22:31:38.153000000,Waiter-000003
530,prepare drinks,2024-05-28 22:32:11.416000000,Barman-000001
530,Bring drinks,2024-05-28 22:33:18.915000000,Barman-000003
530,Review drinks,2024-05-28 22:34:13.595000000,Waiter-000005
530,Prepare main course,2024-05-29 21:26:42.469000000,Cook-000003
530,Signal food complete,2024-05-30 21:48:39.443000000,Cook-000002
530,Bring food,2024-05-30 21:58:39.305000000,Cook helper-000002
530,Deliver to customer,2024-05-30 22:00:51.484000000,Waiter-000003
531,Take order,2024-05-28 22:45:00.000000000,Waiter-000002
531,Review order,2024-05-28 22:46:00.189000000,Waiter-000004
531,prepare drinks,2024-05-28 22:46:24.202000000,Barman-000002
531,Bring drinks,2024-05-28 22:59:44.477000000,Barman-000003
531,Review drinks,2024-05-28 23:28:49.628000000,Waiter-000002
531,Prepare main course,2024-05-29 21:29:55.428000000,Cook-000003
531,Signal food complete,2024-05-30 21:58:39.305000000,Cook-000002
531,Bring food,2024-05-30 22:39:44.536000000,Cook helper-000002
531,Deliver to customer,2024-05-30 22:43:35.912000000,Waiter-000003
532,Take order,2024-05-28 23:00:00.000000000,Waiter-000005
532,Review order:.20240528,2024-05-28 23:02:56.754000000,Waiter-000001
532,Prepare starter,2024-05-28 23:03:00.920000000,Cook helper-000003
532,Drink handling,2024-05-28 23:03:05.920000000,Barman-000001
532,Drink handling,2024-05-28 23:06:25.938000000,Barman-000002
532,Drink handling,2024-05-28 23:11:47.216000000,Waiter-000002
532,Signal food complete,2024-05-29 22:07:55.132000000,Cook-000002
532,Bring food:_Cook helper-000003,2024-05-29 23:29:36.859000000,Cook helper-000003
532,Deliver to customer,2024-05-29 23:33:38.835000000,Waiter-000005
533,Take order,2024-05-28 23:15:00.000000000,Waiter-000004
533,Review order,2024-05-28 23:15:20.710000000,Waiter-000005
533,Prepare starter,2024-05-28 23:16:38.176000000,Cook helper-000002
533,Prepare starter_1,2024-05-28 23:16:39.370521780,Cook helper-000002
533,Prepare starter_2,2024-05-28 23:16:39.726612628,Cook helper-000002
533,prepare drinks,2024-05-28 23:16:43.176000000,Barman-000001
533,carry drinks,2024-05-28 23:25:12.755000000,Barman-000002
533,Review drinks,2024-05-28 23:28:52.240000000,Waiter-000004
533,prepare drinks,2024-05-28 23:29:19.413000000,Barman-000001
533,Bring drinks,2024-05-28 23:30:53.402000000,Barman-000003
533,Review drinks,2024-05-28 23:34:18.206000000,Waiter-000003
533,indicate food complete,2024-05-29 22:13:15.504000000,Cook-000001
533,Food delivery,2024-05-29 22:18:19.392000000,Cook helper-000001
533,Food delivery,2024-05-29 22:21:01.663000000,Waiter-000004
534,Take order,2024-05-28 23:30:00.000000000,Waiter-000005
534,Review order,2024-05-28 23:35:32.517000000,Waiter-000001
534,prepare drinks,2024-05-28 23:35:50.449000000,Barman-000002
534,Bring drinks,2024-05-28 23:38:33.393000000,Barman-000001
534,Review drinks,2024-05-28 23:39:20.470000000,Waiter-000002
534,prepare drinks,2024-05-28 23:39:39.152000000,Barman-000003
534,Bring drinks,2024-05-28 23:51:01.737000000,Barman-000002
