Case,Activity,Timestamp,Resource
3999,Check for completeness,2024-05-22 02:11:05.212000000,Clerk-000001
3999,Perform checks,2024-05-22 02:15:28.637000000,Clerk-000004
3999,Make decision,2024-05-22 02:29:15.706000000,Manager-000006
3999,notify reject,2024-05-22 02:30:08.787000000,Manager-000002
3999,time out,2024-05-22 02:51:46.549000000,
4,Check for completeness,2023-09-29 11:34:38.887000000,Clerk-000004
4,Request info,2023-09-29 11:42:14.147000000,Manager-000001
4,info received,2023-09-29 12:28:45.322000000,
4,Check for completeness,2023-09-29 12:28:55.322000000,Clerk-000001
4,Perform checks,2023-09-29 12:54:48.341000000,Clerk-000003
4,Make decision,2023-09-29 13:08:52.312000000,Manager-000003
4,Notify accept,2023-09-29 13:20:24.260000000,Manager-000002
4,Deliver card,2023-09-29 13:31:16.944000000,Manager-000004
40,Check for completeness,2023-10-02 16:19:34.365000000,Clerk-000002
40,Perform checks,2023-10-02 17:03:21.648000000,Clerk-000005
40,Make decision,2023-10-02 17:05:09.452000000,Manager-000005
40,notify reject,2023-10-02 17:21:50.595000000,Manager-000003
40,time out,2023-10-02 17:23:13.173000000,
400,Check for completeness,2023-10-20 21:37:34.026000000,Clerk-000003
400,Request info,2023-10-20 21:39:03.434000000,Manager-000006
400,info received,2023-10-20 21:40:53.622000000,
400,Check for completeness,2023-10-20 21:41:03.622000000,Clerk-000001
400,Request info,2023-10-20 21:47:18.994000000,Manager-000001
400,info received,2023-10-20 21:56:30.562000000,
400,Check for completeness,2023-10-20 21:56:40.562000000,Clerk-000005
400,Request info,2023-10-20 22:01:04.977000000,Manager-000002
400,info received,2023-10-20 22:12:12.681000000,
400,Check for completeness,2023-10-20 22:12:22.681000000,Clerk-000006
400,Request info,2023-10-20 22:17:19.301000000,Manager-000003
400,info received,2023-10-20 22:22:13.509000000,
400,Check for completeness,2023-10-20 22:22:23.509000000,Clerk-000002
400,Request info,2023-10-20 22:24:32.471000000,Manager-000005
400,info received,2023-10-20 22:33:36.926000000,
400,Check for completeness,2023-10-20 22:33:46.926000000,Clerk-000004
400,Perform checks,2023-10-20 22:55:10.035000000,Clerk-000003
400,Make decision,2023-10-20 23:06:24.028000000,Manager-000004
400,Notify accept,2023-10-20 23:10:13.380000000,Manager-000006
400,Deliver card,2023-10-20 23:58:22.658000000,Manager-000001
4000,Check for completeness,2024-05-22 02:45:12.037000000,Clerk-000002
4000,Request info,2024-05-22 02:57:26.848000000,Manager-000005
4000,info received,2024-05-22 02:59:39.035000000,
4000,Check for completeness,2024-05-22 02:59:49.035000000,Clerk-000001
4000,Perform checks,2024-05-22 03:05:43.860000000,Clerk-000003
4000,Make decision,2024-05-22 03:08:37.001000000,Manager-000001
4000,Notify accept,2024-05-22 03:27:09.832000000,Manager-000005
4000,Deliver card,2024-05-22 03:30:09.639000000,Manager-000004
4001,Check for completeness,2024-05-22 02:51:13.237000000,Clerk-000005
4001,Request info,2024-05-22 03:07:52.044000000,Manager-000003
4001,info received,2024-05-22 03:11:11.519000000,
4001,Check for completeness,2024-05-22 03:11:21.519000000,Clerk-000002
4001,Perform checks,2024-05-22 03:25:13.376000000,Clerk-000004
4001,Make decision,2024-05-22 03:53:46.098000000,Manager-000005
4001,notify reject,2024-05-22 04:23:05.133000000,Manager-000004
4001,review request received,2024-05-22 04:30:54.628000000,
4001,Check for completeness,2024-05-22 04:31:04.628000000,Clerk-000005
4001,Request info,2024-05-22 04:31:45.642000000,Manager-000006
4001,info received,2024-05-22 05:05:43.394000000,
4001,Check for completeness,2024-05-22 05:05:53.394000000,Clerk-000002
4001,Request info,2024-05-22 05:18:51.163000000,Manager-000005
4001,info received,2024-05-22 05:26:21.844000000,
4001,Check for completeness,2024-05-22 05:26:31.844000000,Clerk-000005
4001,Perform checks,2024-05-22 05:59:23.035000000,Clerk-000006
4001,Make decision,2024-05-22 06:09:08.755000000,Manager-000001
4001,Notify accept,2024-05-22 06:15:53.786000000,Manager-000005
4001,Deliver card,2024-05-22 06:24:06.459000000,Manager-000004
4002,Check for completeness.80jGFlF.20240522,2024-05-22 03:02:46.560000000,Clerk-000004
4002,Pefrorm checks,2024-05-22 03:04:09.616000000,Clerk-000006
4002,Make decision,2024-05-22 03:22:00.156000000,Manager-000002
4002,NRotify accept,2024-05-22 03:22:00.156000000,Manager-000003
4002,Deliver card,2024-05-22 03:22:00.156000000,Manager-000001
4003,Check for completeness,2024-05-22 04:30:21.361000000,Clerk-000001
4003,Request info,2024-05-22 04:35:50.561000000,Manager-000002
4003,info received,2024-05-22 05:00:23.179000000,
4003,Check for completeness,2024-05-22 05:00:33.179000000,Clerk-000003
4003,Request info,2024-05-22 05:03:08.507000000,Manager-000003
4003,info received,2024-05-22 05:05:33.807000000,
4003,Check for completeness,2024-05-22 05:05:43.807000000,Clerk-000006
4003,Request info,2024-05-22 05:06:32.204000000,Manager-000001
4003,info received,2024-05-22 05:08:33.017000000,
4003,Check for completeness,2024-05-22 05:08:43.017000000,Clerk-000004
4003,Request info,2024-05-22 05:24:38.614000000,Manager-000004
4003,info received,2024-05-22 05:34:42.382000000,
4003,Check for completeness,2024-05-22 05:34:52.382000000,Clerk-000001
4003,Perform checks,2024-05-22 05:36:47.292000000,Clerk-000003
4003,Make decision,2024-05-22 05:52:05.846000000,Manager-000002
4003,Notify accept,2024-05-22 05:54:45.343000000,Manager-000003
4003,Deliver card,2024-05-22 06:04:09.952000000,Manager-000006
4004,Check for completeness,2024-05-22 06:39:02.844000000,Clerk-000002
4004,Request info,2024-05-22 07:24:43.079000000,Manager-000002
4004,info received,2024-05-22 07:25:38.180000000,
4004,Check for completeness,2024-05-22 07:25:48.180000000,Clerk-000004
4004,Perform checks,2024-05-22 07:32:51.460000000,Clerk-000001
4004,Make decision,2024-05-22 08:00:37.758000000,Manager-000003
4004,notify reject,2024-05-22 08:14:35.735000000,Manager-000006
4004,review request received,2024-05-22 08:24:43.150000000,
4004,Check for completeness,2024-05-22 08:24:53.150000000,Clerk-000005
4004,Perform checks,2024-05-22 08:29:20.522000000,Clerk-000002
4004,Make decision,2024-05-22 08:30:34.756000000,Manager-000001
4004,notify reject,2024-05-22 08:32:55.605000000,Manager-000004
4004,time out,2024-05-22 08:36:00.572000000,
4005,Check for completeness,2024-05-22 08:13:07.271000000,Clerk-000003
4005,Perform checks,2024-05-22 08:26:38.785000000,Clerk-000006
4005,Make decision,2024-05-22 08:31:17.554000000,Manager-000005
4005,Notify accept,2024-05-22 09:18:35.094000000,Manager-000003
4005,Deliver card,2024-05-22 09:31:17.697000000,Manager-000001
4006,Check for completeness,2024-05-22 09:09:52.380000000,Clerk-000004
4006,Request info,2024-05-22 09:11:22.709000000,Manager-000002
4006,info received,2024-05-22 09:14:22.742000000,
4006,Check for completeness,2024-05-22 09:14:32.742000000,Clerk-000001
4006,Perform checks,2024-05-22 09:14:50.798000000,Clerk-000005
4006,Make decision,2024-05-22 09:24:48.637000000,Manager-000006
4006,notify reject,2024-05-22 09:32:54.065000000,Manager-000004
4006,time out,2024-05-22 09:40:42.201000000,
4007,Verification process,2024-05-22 09:14:49.054000000,Clerk-000003
4007,Verification process,2024-05-22 09:25:52.873000000,Clerk-000002
4007,determine outcome,2024-05-22 09:42:25.734000000,Manager-000002
4007,Notify accept:>Manager-000005,2024-05-22 09:42:49.142000000,Manager-000005
4007,Deliver card,2024-05-22 10:06:12.306000000,Manager-000003
4008,Check for completeness,2024-05-22 10:12:11.971000000,Clerk-000006
4008,Request info,2024-05-22 10:12:16.864000000,Manager-000006
4008,info received,2024-05-22 10:28:37.569000000,
4008,Check for completeness,2024-05-22 10:28:47.569000000,Clerk-000004
4008,Request info,2024-05-22 10:34:48.153000000,Manager-000004
4008,info received,2024-05-22 10:40:01.687000000,
4008,Check for completeness,2024-05-22 10:40:11.687000000,Clerk-000001
4008,Perform checks,2024-05-22 10:57:48.442000000,Clerk-000006
4008,Make decision,2024-05-22 10:58:38.275000000,Manager-000002
4008,notify reject,2024-05-22 11:00:25.776000000,Manager-000001
4008,review request received,2024-05-22 11:00:48.990000000,
4008,Check for completeness,2024-05-22 11:00:58.990000000,Clerk-000005
4008,Request info,2024-05-22 11:15:56.899000000,Manager-000002
4008,info received,2024-05-22 11:45:09.881000000,
4008,Check for completeness,2024-05-22 11:45:19.881000000,Clerk-000004
4008,Perform checks,2024-05-22 11:52:11.559000000,Clerk-000001
4008,Make decision,2024-05-22 11:54:31.280000000,Manager-000004
4008,notify reject,2024-05-22 11:55:52.734000000,Manager-000005
4008,time out,2024-05-22 12:00:54.242000000,
4009,Verification process,2024-05-22 10:43:40.888000000,Clerk-000005
4009,Verification process,2024-05-22 10:50:42.026000000,Clerk-000003
4009,Make decision:231:20240522,2024-05-22 11:10:20.379000000,Manager-000006
4009,Notify accept..Manager-000004,2024-05-22 11:12:48.288000000,Manager-000004
4009,Deliver card_090_Manager-000005,2024-05-22 11:26:53.517000000,Manager-000005
401,Check for completeness,2023-10-20 23:50:00.515000000,Clerk-000001
401,Request info,2023-10-21 00:24:55.422000000,Manager-000002
401,info received,2023-10-21 00:53:09.898000000,
401,Check for completeness,2023-10-21 00:53:19.898000000,Clerk-000005
401,Perform checks,2023-10-21 01:05:44.130000000,Clerk-000006
401,Make decision,2023-10-21 01:28:48.131000000,Manager-000004
401,notify reject,2023-10-21 01:35:45.962000000,Manager-000006
401,review request received,2023-10-23 02:10:13.390000000,
401,Check for completeness,2023-10-23 02:10:23.390000000,Clerk-000002
401,Perform checks,2023-10-23 02:21:24.049000000,Clerk-000006
401,Make decision,2023-10-23 02:57:15.505000000,Manager-000004
401,Notify accept,2023-10-23 02:58:37.051000000,Manager-000006
401,Deliver card,2023-10-23 03:45:53.775000000,Manager-000001
4010,Check for completeness,2024-05-22 10:51:37.851000000,Clerk-000002
4010,Perform checks,2024-05-22 11:00:25.979000000,Clerk-000004
4010,Make decision,2024-05-22 11:02:15.377000000,Manager-000005
4010,Notify accept,2024-05-22 11:05:33.536000000,Manager-000003
4010,Deliver card,2024-05-22 11:18:14.009000000,Manager-000001
4011,Check for completeness,2024-05-22 11:02:40.738000000,Clerk-000001
4011,Perform checks,2024-05-22 11:06:12.924000000,Clerk-000006
4011,Make decision,2024-05-22 11:37:45.721000000,Manager-000006
4011,notify reject,2024-05-22 11:40:53.256000000,Manager-000003
4011,notify reject_1,2024-05-22 11:40:54.133663840,Manager-000003
4011,notify reject_2,2024-05-22 11:40:54.432032713,Manager-000003
4011,time out,2024-05-22 12:00:56.393000000,
4012,Verification process,2024-05-22 11:44:10.116000000,Clerk-000002
4012,Verification process,2024-05-22 11:52:44.439000000,Clerk-000003
4012,Make decision,2024-05-22 12:09:22.491000000,Manager-000006
4012,Notiyf accept,2024-05-22 12:23:12.379000000,Manager-000002
4012,Deliver card,2024-05-22 12:36:41.406000000,Manager-000004
4013,Check for completeness,2024-05-22 11:54:44.963000000,Clerk-000005
4013,Request info,2024-05-22 12:12:09.535000000,Manager-000001
4013,info received,2024-05-22 12:28:44.400000000,
4013,Check for completeness,2024-05-22 12:28:54.400000000,Clerk-000004
4013,Request info,2024-05-22 12:52:27.596000000,Manager-000005
4013,info received,2024-05-22 12:57:59.838000000,
4013,Check for completeness,2024-05-22 12:58:09.838000000,Clerk-000003
4013,Request info,2024-05-22 13:05:52.100000000,Manager-000006
4013,info received,2024-05-22 13:06:43.881000000,
4013,Check for completeness,2024-05-22 13:06:53.881000000,Clerk-000004
4013,Request info,2024-05-22 13:10:23.711000000,Manager-000002
4013,info received,2024-05-22 13:15:17.086000000,
4013,Check for completeness,2024-05-22 13:15:27.086000000,Clerk-000006
4013,Perform checks,2024-05-22 13:16:14.287000000,Clerk-000003
4013,Make decision,2024-05-22 13:41:15.592000000,Manager-000001
4013,Notify accept,2024-05-22 13:45:05.559000000,Manager-000002
4013,Deliver card,2024-05-22 14:03:19.705000000,Manager-000004
4014,Check for completeness,2024-05-22 12:00:38.955000000,Clerk-000006
4014,Request info,2024-05-22 13:03:52.983000000,Manager-000003
4014,info received,2024-05-22 13:27:49.388000000,
4014,Check for completeness,2024-05-22 13:27:59.388000000,Clerk-000005
4014,Request info,2024-05-22 13:54:02.806000000,Manager-000003
4014,info received,2024-05-22 13:58:57.785000000,
4014,Check for completeness,2024-05-22 13:59:07.785000000,Clerk-000001
4014,Perform checks,2024-05-22 14:35:00.170000000,Clerk-000005
4014,Make decision,2024-05-22 14:43:00.319000000,Manager-000006
4014,notify reject,2024-05-22 14:46:36.295000000,Manager-000003
4014,time out,2024-05-22 15:08:04.052000000,
4015,Check for completeness,2024-05-22 12:53:48.424000000,Clerk-000002
4015,Perform checks,2024-05-22 12:55:11.500000000,Clerk-000001
4015,Make decision,2024-05-22 13:25:19.820000000,Manager-000004
4015,notify reject,2024-05-22 13:38:59.228000000,Manager-000006
4015,time out,2024-05-22 14:14:12.649000000,
4016,Check for completeness,2024-05-22 13:06:02.582000000,Clerk-000005
4016,Request info,2024-05-22 13:09:03.136000000,Manager-000001
4016,info received,2024-05-22 13:09:58.901000000,
4016,Check for completeness,2024-05-22 13:10:08.901000000,Clerk-000002
4016,Request info,2024-05-22 13:28:54.399000000,Manager-000005
4016,info received,2024-05-22 13:30:10.287000000,
4016,Check for completeness,2024-05-22 13:30:20.287000000,Clerk-000004
4016,Perform checks,2024-05-22 13:31:27.396000000,Clerk-000006
4016,Make decision,2024-05-22 14:00:36.328000000,Manager-000005
4016,notify reject,2024-05-22 14:06:44.758000000,Manager-000001
4016,review request received,2024-05-22 14:25:15.579000000,
4016,Check for completeness,2024-05-22 14:25:25.579000000,Clerk-000003
4016,Request info,2024-05-22 14:42:23.033000000,Manager-000004
4016,info received,2024-05-22 14:47:49.808000000,
4016,Check for completeness,2024-05-22 14:47:59.808000000,Clerk-000006
4016,Perform checks,2024-05-22 14:58:02.191000000,Clerk-000002
4016,Make decision,2024-05-22 15:02:37.693000000,Manager-000002
4016,notify reject,2024-05-22 15:08:20.756000000,Manager-000005
4016,review request received,2024-05-22 15:51:02.287000000,
4016,Check for completeness,2024-05-22 15:51:12.287000000,Clerk-000005
4016,Request info,2024-05-22 16:00:56.471000000,Manager-000003
4016,info received,2024-05-22 16:09:58.484000000,
4016,Check for completeness,2024-05-22 16:10:08.484000000,Clerk-000006
4016,Perform checks,2024-05-22 16:15:01.120000000,Clerk-000002
4016,Make decision,2024-05-22 16:16:08.987000000,Manager-000002
4016,notify reject,2024-05-22 16:16:35.686000000,Manager-000001
4016,review request received,2024-05-22 16:36:28.611000000,
4016,Check for completeness,2024-05-22 16:36:38.611000000,Clerk-000001
4016,Request info,2024-05-22 17:04:47.796000000,Manager-000005
4016,info received,2024-05-22 17:27:58.282000000,
4016,Check for completeness,2024-05-22 17:28:08.282000000,Clerk-000004
4016,Request info,2024-05-22 17:51:27.397000000,Manager-000006
4016,info received,2024-05-22 18:01:32.066000000,
4016,Check for completeness,2024-05-22 18:01:32.066000000,Clerk-000005
4016,Request info,2024-05-22 18:01:32.066000000,Manager-000005
4016,info received,2024-05-22 18:01:32.066000000,
4016,Check for completeness,2024-05-22 18:28:28.733000000,Clerk-000003
4016,Perform checks,2024-05-22 18:36:00.585000000,Clerk-000001
4016,Make decision,2024-05-22 18:38:49.562000000,Manager-000001
4016,notify reject,2024-05-22 18:43:05.473000000,Manager-000004
4016,time out,2024-05-22 18:47:59.719000000,
4017,Verification process,2024-05-22 14:06:55.976000000,Clerk-000002
4017,Verification process,2024-05-22 14:08:28.303000000,Clerk-000004
4017,Make decision-16zEIVg:Manager-000003,2024-05-22 14:09:53.853000000,Manager-000003
4017,Notify accept.-20240522,2024-05-22 14:14:26.594000000,Manager-000002
4017,Deliver card,2024-05-22 14:14:35.089000000,Manager-000005
4018,Check for completeness,2024-05-22 15:07:24.093000000,Clerk-000004
4018,Request info,2024-05-22 15:09:45.195000000,Manager-000001
4018,info received,2024-05-22 15:36:38.823000000,
4018,Check for completeness,2024-05-22 15:36:48.823000000,Clerk-000001
4018,Request info,2024-05-22 15:36:49.828000000,Manager-000006
4018,info received,2024-05-22 15:38:24.270000000,
4018,Check for completeness,2024-05-22 15:38:34.270000000,Clerk-000003
4018,Request info,2024-05-22 15:56:06.456000000,Manager-000004
4018,info received,2024-05-22 16:20:24.487000000,
4018,Check for completeness,2024-05-22 16:20:34.487000000,Clerk-000004
4018,Request info,2024-05-22 17:04:45.632000000,Manager-000006
4018,info received,2024-05-22 17:16:41.779000000,
4018,Check for completeness,2024-05-22 17:16:51.779000000,Clerk-000002
4018,Request info,2024-05-22 17:27:00.211000000,Manager-000001
4018,info received,2024-05-22 17:48:19.923000000,
4018,Check for completeness,2024-05-22 17:48:29.923000000,Clerk-000006
4018,Perform checks,2024-05-22 17:50:24.640000000,Clerk-000002
4018,Make decision,2024-05-22 18:09:41.842000000,Manager-000004
4018,Notify accept,2024-05-22 18:13:18.307000000,Manager-000006
4018,Deliver card,2024-05-22 18:23:57.930000000,Manager-000003
4019,Verification process,2024-05-22 17:11:16.306000000,Clerk-000003
4019,Verification process,2024-05-22 17:16:24.089000000,Clerk-000006
4019,reach decision,2024-05-22 17:19:27.294000000,Manager-000003
4019,Notify afcept,2024-05-22 17:25:18.921000000,Manager-000002
4019,issue card,2024-05-22 17:25:22.759000000,Manager-000004
402,Check for completeness,2023-10-21 01:06:00.841000000,Clerk-000002
402,Request info,2023-10-21 01:13:28.270000000,Manager-000003
402,info received,2023-10-21 01:20:09.198000000,
402,Check for completeness,2023-10-21 01:20:19.198000000,Clerk-000004
402,Information exchange,2023-10-21 01:23:36.568000000,Manager-000005
402,Information exchange,2023-10-21 01:35:41.387000000,
402,Check for completeness,2023-10-21 01:35:51.387000000,Clerk-000003
402,Perform checks,2023-10-21 01:36:24.287000000,Clerk-000001
402,Make decision,2023-10-23 02:31:29.174000000,Manager-000003
402,notify reject,2023-10-23 02:48:31.557000000,Manager-000005
402,time out,2023-10-23 03:03:27.926000000,
4020,Check for completeness,2024-05-22 17:15:07.268000000,Clerk-000005
4020,Perform checks,2024-05-22 17:44:49.896000000,Clerk-000003
4020,Make decision,2024-05-22 18:01:21.519000000,Manager-000003
4020,Notify accept,2024-05-22 18:06:47.692000000,Manager-000005
4020,Deliver card,2024-05-22 18:10:00.907000000,Manager-000001
4021,Check for completeness,2024-05-22 17:42:58.577000000,Clerk-000001
4021,Request info,2024-05-22 18:01:21.710000000,Manager-000002
4021,info received_:nan,2024-05-22 18:05:09.912000000,
4021,Check for completeness,2024-05-22 18:05:19.912000000,Clerk-000006
4021,Request info,2024-05-22 18:15:49.195000000,Manager-000002
4021,info received,2024-05-22 18:25:24.661000000,
4021,Check for completeness,2024-05-22 18:25:34.661000000,Clerk-000004
4021,Perform checks,2024-05-22 18:39:36.425000000,Clerk-000002
4021,Case assessment,2024-05-22 18:59:35.699000000,Manager-000006
4021,notify reject,2024-05-22 19:02:58.662000000,Manager-000002
4021,Case assessment,2024-05-22 19:02:58.662000000,
4021,Check for completeness,2024-05-22 19:02:58.662000000,Clerk-000006
4021,Perform checks,2024-05-22 19:02:58.662000000,Clerk-000001
4021,Make decision,2024-05-22 19:54:59.987000000,Manager-000001
4021,notify reject,2024-05-22 19:58:29.101000000,Manager-000004
4021,review request received,2024-05-22 20:09:40.344000000,
4021,Check for completeness,2024-05-22 20:09:50.344000000,Clerk-000002
4021,Request info>RQ99:20240522,2024-05-22 20:51:13.523000000,Manager-000004
4021,info received,2024-05-22 20:51:34.490000000,
4021,Check for completeness,2024-05-22 20:51:44.490000000,Clerk-000006
4021,Perform checks->20240522,2024-05-22 20:54:08.378000000,Clerk-000005
4021,Make decision,2024-05-22 20:54:27.214000000,Manager-000004
4021,Notify accept,2024-05-22 21:08:35.806000000,Manager-000003
4021,Deliver card,2024-05-22 21:33:53.389000000,Manager-000001
4022,Verification process,2024-05-22 19:25:06.588000000,Clerk-000005
4022,Verification process,2024-05-22 19:37:44.314000000,Clerk-000003
4022,Make decision,2024-05-22 19:44:15.016000000,Manager-000005
4022,Notify accept_067-Manager-000003,2024-05-22 19:52:26.155000000,Manager-000003
4022,DElIVer card,2024-05-22 20:05:58.840000000,Manager-000006
4023,Check for completeness,2024-05-22 19:55:36.862000000,Clerk-000004
4023,Request info,2024-05-22 19:55:36.862000000,Manager-000002
4023,info received,2024-05-22 19:55:36.862000000,
4023,Check for completeness,2024-05-22 20:36:45.558000000,Clerk-000003
4023,Perform checks,2024-05-22 21:24:58.949000000,Clerk-000005
4023,Make decision,2024-05-22 21:28:04.391000000,Manager-000002
4023,notify reject,2024-05-22 21:52:41.138000000,Manager-000001
4023,time out,2024-05-22 21:56:10.976000000,
4024,confirm completeness,2024-05-22 20:34:53.300000000,Clerk-000005
4024,request details,2024-05-22 20:47:47.279000000,Manager-000001
4024,details received,2024-05-22 21:12:27.542000000,
4024,Check for completeness,2024-05-22 21:12:37.542000000,Clerk-000002
4024,Perform checks>-Clerk-000004,2024-05-22 21:26:18.077000000,Clerk-000004
4024,Make decision,2024-05-22 21:31:35.263000000,Manager-000004
4024,Notify accept,2024-05-22 21:34:21.898000000,Manager-000006
4024,Deliver card,2024-05-22 21:48:37.553000000,Manager-000005
4025,Check for completeness,2024-05-22 20:43:43.507000000,Clerk-000006
4025,Request info,2024-05-22 20:43:44.547000000,Manager-000005
4025,info received,2024-05-22 20:52:34.282000000,
4025,Check for completeness,2024-05-22 20:52:44.282000000,Clerk-000001
4025,Request info,2024-05-22 20:53:54.794000000,Manager-000006
4025,info received,2024-05-22 20:54:51.367000000,
4025,Check for completeness,2024-05-22 20:55:01.367000000,Clerk-000004
4025,Request info,2024-05-22 21:10:08.191000000,Manager-000006
4025,info received,2024-05-22 21:20:28.595000000,
4025,Check for completeness,2024-05-22 21:20:38.595000000,Clerk-000006
4025,Request info,2024-05-22 21:36:09.425000000,Manager-000003
4025,info received,2024-05-22 21:41:35.742000000,
4025,Check for completeness,2024-05-22 21:41:45.742000000,Clerk-000001
4025,Perform checks,2024-05-22 21:45:22.747000000,Clerk-000006
4025,Make decision,2024-05-22 21:59:27.391000000,Manager-000006
4025,notify reject,2024-05-22 22:05:02.417000000,Manager-000002
4025,time out,2024-05-22 22:19:28.745000000,
4026,Check for completeness,2024-05-22 20:45:46.288000000,Clerk-000001
4026,Perform checks,2024-05-22 20:45:56.886000000,Clerk-000004
4026,Make decision,2024-05-22 20:51:03.337000000,Manager-000003
4026,Notify accept,2024-05-22 20:54:08.133000000,Manager-000002
4026,Deliver card,2024-05-22 21:00:45.391000000,Manager-000005
4027,Check for completeness,2024-05-22 21:18:47.988000000,Clerk-000001
4027,Request info,2024-05-22 21:33:33.952000000,Manager-000005
4027,info received,2024-05-22 21:38:26.769000000,
4027,Check for completeness,2024-05-22 21:38:36.769000000,Clerk-000005
4027,Request info,2024-05-22 21:39:27.358000000,Manager-000004
4027,info received,2024-05-22 21:53:23.138000000,
4027,Verification process,2024-05-22 21:53:33.138000000,Clerk-000003
4027,Request info,2024-05-22 22:17:58.401000000,Manager-000001
4027,info received,2024-05-22 22:30:04.232000000,
4027,Check for completeness,2024-05-22 22:30:14.232000000,Clerk-000002
4027,Reqiest info,2024-05-22 22:37:56.718000000,Manager-000006
4027,info received,2024-05-22 22:40:24.174000000,
4027,Check for completeness,2024-05-22 22:40:34.174000000,Clerk-000006
4027,Verification process,2024-05-22 22:55:51.424000000,Clerk-000004
4027,Make decisio,2024-05-22 23:09:35.985000000,Manager-000004
4027,notify reject,2024-05-22 23:20:12.918000000,Manager-000001
4027,review request received,2024-05-22 23:28:09.883000000,
4027,Check for completeness,2024-05-22 23:28:19.883000000,Clerk-000002
4027,Request info,2024-05-22 23:48:34.668000000,Manager-000004
4027,info received,2024-05-23 00:09:16.250000000,
4027,Check for completeness,2024-05-23 00:09:26.250000000,Clerk-000004
4027,Request info,2024-05-23 00:12:38.835000000,Manager-000005
4027,info received,2024-05-23 00:16:10.168000000,
4027,Check for completeness,2024-05-23 00:16:20.168000000,Clerk-000002
4027,Perform checks,2024-05-23 00:19:22.210000000,Clerk-000003
4027,Make decision,2024-05-23 00:30:55.711000000,Manager-000005
4027,Notify accept,2024-05-23 00:31:08.727000000,Manager-000001
4027,Deliver card,2024-05-23 00:42:04.397000000,Manager-000002
4028,Check for completeness,2024-05-22 21:35:33.294000000,Clerk-000003
4028,Perform checks,2024-05-22 21:38:22.520000000,Clerk-000002
4028,Make decision,2024-05-22 21:51:06.784000000,Manager-000003
4028,notify reject,2024-05-22 22:00:07.642000000,Manager-000005
4028,time out,2024-05-22 22:34:30.433000000,
4029,Check for completeness,2024-05-22 21:40:15.904000000,Clerk-000004
4029,Request info,2024-05-22 22:10:50.663000000,Manager-000004
4029,info received,2024-05-22 22:21:50.762000000,
4029,Check for completeness,2024-05-22 22:22:00.762000000,Clerk-000005
4029,Perform checks,2024-05-22 22:27:00.573000000,Clerk-000001
4029,Make decision,2024-05-22 22:30:22.124000000,Manager-000003
4029,notify reject,2024-05-22 22:44:39.293000000,Manager-000002
4029,time out,2024-05-22 22:57:04.113000000,
403,Check for completeness,2023-10-23 02:07:50.455000000,Clerk-000005
403,Perform checks,2023-10-23 02:11:31.354000000,Clerk-000004
403,Make decision,2023-10-23 02:13:51.740000000,Manager-000001
403,notify reject,2023-10-23 02:16:56.769000000,Manager-000002
403,time out,2023-10-23 02:18:05.005000000,
4030,Check for completeness,2024-05-22 23:16:40.235000000,Clerk-000003
4030,Perform checks,2024-05-22 23:18:49.195000000,Clerk-000005
4030,Make decision,2024-05-22 23:25:56.949000000,Manager-000005
4030,Notify accept,2024-05-22 23:32:30.432000000,Manager-000006
4030,Deliver card,2024-05-22 23:57:27.426000000,Manager-000005
4031,Check for completeness,2024-05-22 23:27:37.265000000,Clerk-000001
4031,Check for completeness_1,2024-05-22 23:27:37.308967410,Clerk-000001
4031,Check for completeness_2,2024-05-22 23:27:38.112785877,Clerk-000001
4031,Request info,2024-05-22 23:33:04.914000000,Manager-000003
4031,info received,2024-05-22 23:37:04.291000000,
4031,Check for completeness,2024-05-22 23:37:14.291000000,Clerk-000004
4031,Perform checks,2024-05-22 23:44:43.732000000,Clerk-000006
4031,Make decision,2024-05-23 00:09:21.888000000,Manager-000006
4031,Notify accept,2024-05-23 00:22:13.523000000,Manager-000002
4031,Deliver card,2024-05-23 00:27:21.577000000,Manager-000004
4032,Check for completeness,2024-05-22 23:30:58.659000000,Clerk-000006
4032,Request info,2024-05-22 23:37:05.747000000,Manager-000002
4032,info received,2024-05-22 23:37:34.550000000,
4032,Check for completeness,2024-05-22 23:37:44.550000000,Clerk-000003
4032,Perform checks,2024-05-22 23:53:38.013000000,Clerk-000005
4032,Make decision,2024-05-23 00:18:13.482000000,Manager-000001
4032,Notify accept,2024-05-23 00:19:36.024000000,Manager-000003
4032,Deliver card,2024-05-23 00:35:59.002000000,Manager-000006
4033,Check for completeness-55pDNPn>Clerk-000005,2024-05-22 23:39:32.839000000,Clerk-000005
4033,Perform checks:>20240522,2024-05-22 23:39:32.839000000,Clerk-000001
4033,Make decision-RC09>Manager-000001,2024-05-22 23:39:32.839000000,Manager-000001
4033,Notify accept_zLvw_20240522,2024-05-22 23:39:32.839000000,Manager-000003
4033,Deliver card::Manager-000002,2024-05-23 00:01:58.625000000,Manager-000002
4034,Check for completeness,2024-05-23 01:21:12.444000000,Clerk-000001
4034,Perform checks,2024-05-23 01:31:15.239000000,Clerk-000006
4034,Make decision,2024-05-23 01:33:51.469000000,Manager-000005
4034,notify reject,2024-05-23 01:37:22.298000000,Manager-000003
4034,time out,2024-05-23 01:56:33.832000000,
4035,Check for completeness,2024-05-23 02:58:21.170000000,Clerk-000004
4035,Request info,2024-05-23 03:08:17.971000000,Manager-000004
4035,info received,2024-05-23 03:19:42.297000000,
