Case,Activity,Timestamp,Resource,error_detected,detected_error_types
4295,Check for completeness,2024-06-10 10:41:36.898000000,Clerk-000003,False,
4295,Perform checks,2024-06-10 10:43:13.061000000,Clerk-000006,False,
4295,Make decision,2024-06-10 10:51:07.859000000,Manager-000006,False,
4295,Notify accept,2024-06-10 10:56:45.331000000,Manager-000001,True,synonymous
4295,Deliver card,2024-06-10 10:56:52.371000000,Manager-000005,False,
4296,validate completeness,2024-06-10 09:01:53.252000000,Clerk-000005,True,synonymous
4296,Perform checks,2024-06-10 09:02:12.213000000,Clerk-000004,False,
4296,Make decision,2024-06-10 09:12:52.524000000,Manager-000001,False,
4296,Notify accept.NqEd>20240610,2024-06-10 09:22:10.173000000,Manager-000006,True,polluted|synonymous
4296,Deliver card_>20240610,2024-06-10 09:29:19.530000000,Manager-000005,True,polluted
4297,Check for completeness,2024-06-10 09:08:12.157000000,Clerk-000002,False,
4297,Request info,2024-06-10 09:23:06.371000000,Manager-000002,False,
4297,info received,2024-06-10 09:29:45.210000000,,False,
4297,Check for completeness,2024-06-10 09:29:55.210000000,Clerk-000003,False,
4297,Request info,2024-06-10 09:40:50.407000000,Manager-000003,False,
4297,info received,2024-06-10 10:33:06.614000000,,False,
4297,Check for completeness,2024-06-10 10:33:16.614000000,Clerk-000002,False,
4297,Perform checks,2024-06-10 10:40:55.976000000,Clerk-000001,False,
4297,Make deMcision,2024-06-10 10:41:25.830000000,Manager-000005,True,distorted
4297,notify reject,2024-06-10 10:41:38.867000000,Manager-000004,False,
4297,time out,2024-06-10 10:42:15.847000000,,False,
4298,Verification process,2024-06-10 10:17:58.521000000,Clerk-000005,False,
4298,Verification process,2024-06-10 10:28:15.510000000,Clerk-000004,False,
4298,Make decision,2024-06-10 10:28:45.177000000,Manager-000006,True,collateral
4298,Make decision_1,2024-06-10 10:28:45.991220260,Manager-000006,True,distorted|synonymous|collateral
4298,Make decision_2,2024-06-10 10:28:47.096361441,Manager-000006,True,distorted|synonymous|collateral
4298,Notify accept,2024-06-10 10:38:04.792000000,Manager-000002,True,synonymous
4298,Deliver card,2024-06-10 10:41:49.522000000,Manager-000003,False,
4299,Checku for completeness,2024-06-10 11:30:57.004000000,Clerk-000005,True,distorted
4299,Perform checks,2024-06-10 11:43:07.057000000,Clerk-000004,True,homonymous
4299,Make decision,2024-06-10 11:50:29.654000000,Manager-000002,False,
4299,notify reject,2024-06-10 12:09:46.346000000,Manager-000006,True,homonymous
4299,review request received,2024-06-10 12:23:51.355000000,,False,
4299,Check for completeness,2024-06-10 12:24:01.355000000,Clerk-000006,False,
4299,Perform checks,2024-06-10 12:29:21.759000000,Clerk-000005,True,homonymous
4299,Make decIsiOn,2024-06-10 12:32:50.852000000,Manager-000003,True,synonymous
4299,notify reject,2024-06-10 12:46:21.468000000,Manager-000002,True,homonymous
4299,time out,2024-06-10 13:03:45.481000000,,False,
43,Check for completeness,2023-10-02 19:09:50.801000000,Clerk-000003,False,
43,Perform checks,2023-10-02 19:31:51.551000000,Clerk-000004,True,homonymous
43,Make decision_709:20231002,2023-10-02 19:38:31.583000000,Manager-000003,True,polluted|distorted
43,notify reject,2023-10-02 19:55:30.861000000,Manager-000002,True,collateral
43,notify reject_1,2023-10-02 19:55:31.357500597,Manager-000002,True,distorted|synonymous|collateral
43,notify reject_2,2023-10-02 19:55:31.643642531,Manager-000002,True,distorted|synonymous|collateral
43,review request received,2023-10-02 20:17:24.999000000,,False,
43,Check for completeness,2023-10-02 20:17:34.999000000,Clerk-000001,False,
43,Request info,2023-10-02 20:26:22.569000000,Manager-000005,False,
43,info received,2023-10-02 20:34:58.931000000,,False,
43,validate completeness,2023-10-02 20:35:08.931000000,Clerk-000002,True,synonymous
43,Perform checks,2023-10-02 20:42:37.015000000,Clerk-000003,True,homonymous
43,Make decision,2023-10-02 20:42:47.958000000,Manager-000001,False,
43,notify rejection,2023-10-02 20:55:45.022000000,Manager-000006,True,synonymous
43,time out,2023-10-02 20:59:02.157000000,,False,
430,Check for completeness,2023-10-24 10:17:31.841000000,Clerk-000002,False,
430,Request info,2023-10-24 11:32:59.629000000,Manager-000006,False,
430,info received,2023-10-24 11:42:57.448000000,,False,
430,Check for completeness,2023-10-24 11:43:07.448000000,Clerk-000005,False,
430,Request info,2023-10-24 11:45:38.077000000,Manager-000005,False,
430,info received,2023-10-24 12:00:03.000000000,,False,
430,Check for completeness,2023-10-24 12:00:13.000000000,Clerk-000002,False,
430,Request info,2023-10-24 12:28:08.336000000,Manager-000002,False,
430,info received,2023-10-24 12:28:20.290000000,,False,
430,Check for completeness,2023-10-24 12:28:30.290000000,Clerk-000004,False,
430,Perform checks,2023-10-24 12:30:08.597000000,Clerk-000006,False,
430,Make decision,2023-10-24 12:31:59.380000000,Manager-000004,False,
430,Notify accept,2023-10-24 12:34:22.280000000,Manager-000001,True,synonymous
430,Deliver card,2023-10-24 12:36:55.471000000,Manager-000006,False,
4300,Check for completeness,2024-06-10 11:58:48.491000000,Clerk-000002,False,
4300,Request info,2024-06-10 12:03:42.325000000,Manager-000004,False,
4300,info received,2024-06-10 12:18:29.527000000,,False,
4300,Check for completeness,2024-06-10 12:18:39.527000000,Clerk-000001,False,
4300,Perform checks,2024-06-10 12:23:44.329000000,Clerk-000003,False,
4300,Make decision,2024-06-10 12:23:50.929000000,Manager-000001,False,
4300,notify reject,2024-06-10 12:30:58.118000000,Manager-000005,False,
4300,review request received,2024-06-10 12:36:24.422000000,,False,
4300,Check for completeness,2024-06-10 12:36:34.422000000,Clerk-000004,False,
4300,Perform checks,2024-06-10 12:53:38.843000000,Clerk-000001,False,
4300,Make decision,2024-06-10 13:10:44.430000000,Manager-000006,False,
4300,notify reject,2024-06-10 13:14:04.953000000,Manager-000005,False,
4300,review request received,2024-06-10 13:29:42.672000000,,False,
4300,Check for completeness,2024-06-10 13:29:52.672000000,Clerk-000005,False,
4300,Request info,2024-06-10 14:13:53.244000000,Manager-000001,False,
4300,info received,2024-06-10 14:30:05.535000000,,False,
4300,Check for completeness,2024-06-10 14:30:15.535000000,Clerk-000006,False,
4300,Perform checks,2024-06-10 14:43:15.207000000,Clerk-000004,False,
4300,Make decision,2024-06-10 14:43:21.796000000,Manager-000002,False,
4300,Notify accept,2024-06-10 14:53:25.488000000,Manager-000001,True,synonymous
4300,Deliver card,2024-06-10 14:58:31.082000000,Manager-000006,False,
4301,Verification process,2024-06-10 12:40:55.925000000,Clerk-000002,False,
4301,Verification process,2024-06-10 12:57:49.130000000,Clerk-000003,False,
4301,Make decision,2024-06-10 12:59:04.495000000,Manager-000004,True,homonymous
4301,notify reject,2024-06-10 13:11:35.079000000,Manager-000001,False,
4301,review request received,2024-06-10 13:24:45.855000000,,True,form-based
4301,Check for completeness>045:Clerk-000006,2024-06-10 13:24:45.855000000,Clerk-000006,True,form-based|polluted|distorted|synonymous
4301,Perform checks,2024-06-10 13:24:45.855000000,Clerk-000004,True,form-based
4301,Make decision,2024-06-10 13:24:45.855000000,Manager-000003,True,form-based|homonymous
4301,Notify accept,2024-06-10 13:50:26.779000000,Manager-000002,True,synonymous
4301,Deliver card,2024-06-10 13:51:27.482000000,Manager-000004,False,
4302,Verification process,2024-06-10 13:55:45.372000000,Clerk-000002,False,
4302,Verification process,2024-06-10 13:57:40.263000000,Clerk-000003,False,
4302,take decision,2024-06-10 13:57:55.148000000,Manager-000006,True,distorted|synonymous
4302,notify rejection,2024-06-10 14:31:55.562000000,Manager-000005,True,synonymous
4302,timeout occurred,2024-06-10 14:52:14.238000000,,False,
4303,Check for completeness,2024-06-10 14:25:05.682000000,Clerk-000001,False,
4303,Request info:>Manager-000003,2024-06-10 14:39:30.010000000,Manager-000003,True,polluted|distorted|synonymous
4303,info received,2024-06-10 14:48:53.170000000,,False,
4303,Check for completeness,2024-06-10 14:49:03.170000000,Clerk-000002,False,
4303,Request info,2024-06-10 14:52:14.086000000,Manager-000004,False,
4303,info received,2024-06-10 15:08:26.709000000,,False,
4303,Check for completeness,2024-06-10 15:08:36.709000000,Clerk-000005,False,
4303,Request info,2024-06-10 15:17:37.361000000,Manager-000003,False,
4303,info received,2024-06-10 15:22:04.486000000,,False,
4303,Check for completeness,2024-06-10 15:22:14.486000000,Clerk-000004,False,
4303,Request info,2024-06-10 15:39:23.023000000,Manager-000006,False,
4303,info received,2024-06-10 16:04:58.737000000,,False,
4303,Check for completeness,2024-06-10 16:05:08.737000000,Clerk-000001,False,
4303,conduct checks,2024-06-10 16:08:49.115000000,Clerk-000005,False,
4303,Make decision,2024-06-10 16:14:03.593000000,Manager-000003,True,homonymous
4303,notify reject,2024-06-10 16:14:19.212000000,Manager-000004,False,
4303,review request received,2024-06-10 16:39:08.291000000,,False,
4303,Check for completeness,2024-06-10 16:39:18.291000000,Clerk-000004,False,
4303,Request info,2024-06-10 16:53:27.094000000,Manager-000004,False,
4303,info received,2024-06-10 16:54:27.509000000,,False,
4303,Check for completeness,2024-06-10 16:54:37.509000000,Clerk-000005,False,
4303,Request info,2024-06-10 16:54:46.216000000,Manager-000006,False,
4303,info received,2024-06-10 17:50:50.028000000,,False,
4303,Check for completeness,2024-06-10 17:51:00.028000000,Clerk-000004,False,
4303,Request info,2024-06-10 18:02:48.961000000,Manager-000004,False,
4303,info received,2024-06-10 18:05:40.112000000,,False,
4303,Check for completeness,2024-06-10 18:05:50.112000000,Clerk-000001,False,
4303,Request info,2024-06-10 18:07:45.860000000,Manager-000003,False,
4303,info received,2024-06-10 18:21:43.676000000,,False,
4303,Check for completeness.55oSJBG_20240610,2024-06-10 18:21:53.676000000,Clerk-000003,True,polluted
4303,Perform checks,2024-06-10 18:26:24.898000000,Clerk-000006,False,
4303,Make decision,2024-06-10 19:08:37.917000000,Manager-000001,True,homonymous
4303,Notify accept,2024-06-10 19:21:03.094000000,Manager-000005,True,synonymous
4303,Deliver card,2024-06-10 19:21:15.708000000,Manager-000003,False,
4304,Check for completeness,2024-06-10 15:00:59.833000000,Clerk-000003,False,
4304,Request info,2024-06-10 15:26:36.178000000,Manager-000002,False,
4304,info received,2024-06-10 15:31:05.513000000,,False,
4304,Check for completeness,2024-06-10 15:31:15.513000000,Clerk-000005,False,
4304,Perform checks,2024-06-10 15:43:06.531000000,Clerk-000003,False,
4304,Make decision,2024-06-10 15:45:03.566000000,Manager-000003,False,
4304,Notify accept,2024-06-10 15:59:34.023000000,Manager-000001,True,synonymous
4304,Deliver card,2024-06-10 16:11:27.152000000,Manager-000002,False,
4305,Check for completeness,2024-06-10 15:10:23.481000000,Clerk-000001,False,
4305,Request info,2024-06-10 15:41:20.695000000,Manager-000004,False,
4305,info received,2024-06-10 16:04:42.644000000,,False,
4305,Check for completeness,2024-06-10 16:04:52.644000000,Clerk-000004,False,
4305,Perform checks,2024-06-10 16:07:32.511000000,Clerk-000006,False,
4305,Make decision,2024-06-10 16:32:30.514000000,Manager-000006,False,
4305,Notify accept,2024-06-10 16:39:26.225000000,Manager-000003,True,synonymous
4305,Deliver card,2024-06-10 16:49:01.844000000,Manager-000002,False,
4306,Check for completeness,2024-06-10 15:20:54.869000000,Clerk-000006,False,
4306,Perform checks,2024-06-10 15:22:17.587000000,Clerk-000002,False,
4306,Make decision,2024-06-10 15:25:15.738000000,Manager-000005,False,
4306,notify reject,2024-06-10 15:39:07.920000000,Manager-000001,False,
4306,time out,2024-06-10 15:42:41.482000000,,False,
4307,Check for completeness,2024-06-10 15:41:30.506000000,Clerk-000006,False,
4307,Perform checks,2024-06-10 15:42:06.255000000,Clerk-000002,False,
4307,Make decision,2024-06-10 15:45:50.634000000,Manager-000002,False,
4307,notify reject,2024-06-10 15:59:32.918000000,Manager-000005,False,
4307,time out,2024-06-10 16:16:08.789000000,,False,
4308,Check for completeness,2024-06-10 16:19:26.035000000,Clerk-000003,False,
4308,Perform checks,2024-06-10 16:30:19.416000000,Clerk-000002,False,
4308,Make decision,2024-06-10 16:34:04.487000000,Manager-000001,False,
4308,notify reject,2024-06-10 16:43:00.879000000,Manager-000005,False,
4308,review request received,2024-06-10 16:45:50.870000000,,False,
4308,Check for completeness,2024-06-10 16:46:00.870000000,Clerk-000001,False,
4308,Perform checks,2024-06-10 16:54:43.614000000,Clerk-000003,False,
4308,Make decision,2024-06-10 16:55:44.519000000,Manager-000001,False,
4308,Notify accept,2024-06-10 17:23:35.403000000,Manager-000005,True,synonymous
4308,Deliver card,2024-06-10 17:26:10.898000000,Manager-000003,False,
4309,Check for completeness,2024-06-10 17:42:28.733000000,Clerk-000006,False,
4309,Perform checks,2024-06-10 17:43:19.465000000,Clerk-000002,False,
4309,Make decision,2024-06-10 17:52:23.331000000,Manager-000002,False,
4309,Notify accept,2024-06-10 18:04:56.470000000,Manager-000001,True,synonymous
4309,Deliver card,2024-06-10 18:06:13.241000000,Manager-000005,False,
431,Check for completeness,2023-10-24 11:06:13.845000000,Clerk-000005,False,
431,Perform checks,2023-10-24 11:09:51.515000000,Clerk-000006,False,
431,Make DecIsIOn,2023-10-24 11:23:35.167000000,Manager-000001,True,synonymous
431,notify reject,2023-10-24 11:24:45.910000000,Manager-000002,False,
431,review request received,2023-10-24 11:24:49.228000000,,False,
431,Check for completeness,2023-10-24 11:24:59.228000000,Clerk-000003,False,
431,Information exchange,2023-10-24 11:36:00.864000000,Manager-000004,True,homonymous
431,Information exchange,2023-10-24 11:42:32.081000000,,True,homonymous
431,Check for completeness,2023-10-24 11:42:42.081000000,Clerk-000001,False,
431,Perform checks,2023-10-24 11:55:05.294000000,Clerk-000006,False,
431,Make decision,2023-10-24 12:09:01.505000000,Manager-000001,False,
431,NotifY aCcEPt,2023-10-24 12:20:16.081000000,Manager-000006,True,synonymous
431,Deliver card,2023-10-24 12:27:41.830000000,Manager-000003,False,
4310,Check for completeness,2024-06-10 18:11:12.349000000,Clerk-000005,False,
4310,Perform checks,2024-06-10 18:33:05.303000000,Clerk-000002,False,
4310,Make decision,2024-06-10 18:34:34.218000000,Manager-000006,False,
4310,notify reject,2024-06-10 18:40:35.895000000,Manager-000002,False,
4310,review request received,2024-06-10 18:51:37.648000000,,False,
4310,Check for completeness,2024-06-10 18:51:47.648000000,Clerk-000004,False,
4310,Request info,2024-06-10 18:59:16.679000000,Manager-000004,False,
4310,info received,2024-06-10 19:14:41.265000000,,False,
4310,Check for completeness,2024-06-10 19:14:51.265000000,Clerk-000001,False,
4310,Request info,2024-06-10 19:27:51.318000000,Manager-000006,False,
4310,info received,2024-06-10 19:38:57.436000000,,False,
4310,Check for completeness,2024-06-10 19:39:07.436000000,Clerk-000005,False,
4310,Request info,2024-06-10 19:41:35.075000000,Manager-000002,False,
4310,info received,2024-06-10 19:46:00.393000000,,False,
4310,Check for completeness,2024-06-10 19:46:10.393000000,Clerk-000002,False,
4310,Request info,2024-06-10 19:52:45.235000000,Manager-000004,False,
4310,info received,2024-06-10 19:57:30.317000000,,False,
4310,Check for completeness,2024-06-10 19:57:40.317000000,Clerk-000004,False,
4310,Request info,2024-06-10 20:11:34.986000000,Manager-000005,False,
4310,info received,2024-06-10 20:26:54.276000000,,False,
4310,Check for completeness,2024-06-10 20:27:04.276000000,Clerk-000005,False,
4310,Request info,2024-06-10 20:44:35.144000000,Manager-000004,False,
4310,info received,2024-06-10 20:49:36.576000000,,False,
4310,Check for completeness,2024-06-10 20:49:46.576000000,Clerk-000002,False,
4310,Perform checks,2024-06-10 20:52:12.252000000,Clerk-000003,False,
4310,Make decision,2024-06-10 21:05:59.453000000,Manager-000001,False,
4310,notify reject,2024-06-10 21:15:35.967000000,Manager-000003,False,
4310,time out,2024-06-10 21:15:45.308000000,,False,
4311,Check for completeness,2024-06-10 19:31:00.860000000,Clerk-000003,False,
4311,Request info,2024-06-10 19:54:02.433000000,Manager-000001,False,
4311,info received,2024-06-10 20:09:58.615000000,,False,
4311,Check for completeness,2024-06-10 20:10:08.615000000,Clerk-000006,False,
4311,Perform checks,2024-06-10 20:23:15.241000000,Clerk-000001,False,
4311,Make decision,2024-06-10 20:33:23.195000000,Manager-000003,False,
4311,Notify accept,2024-06-10 20:35:16.444000000,Manager-000006,True,synonymous
4311,Deliver card,2024-06-10 20:41:50.602000000,Manager-000002,False,
4312,Check for completeness,2024-06-10 21:14:43.921000000,Clerk-000004,False,
4312,Request info,2024-06-10 21:15:32.311000000,Manager-000005,False,
4312,inFo Received,2024-06-10 21:18:11.740000000,,True,synonymous
4312,Check forcompleteness,2024-06-10 21:18:21.740000000,Clerk-000001,True,distorted
4312,Perform checks,2024-06-10 21:44:29.948000000,Clerk-000002,False,
4312,MAKe decisIoN,2024-06-10 21:50:16.493000000,Manager-000004,True,synonymous
4312,notify reject,2024-06-10 21:52:23.585000000,Manager-000001,False,
4312,time okt,2024-06-10 22:01:15.798000000,,True,distorted
4313,Check for completeness,2024-06-10 21:15:00.371000000,Clerk-000006,False,
4313,Perform checks,2024-06-10 21:27:01.728000000,Clerk-000005,False,
4313,Make decision,2024-06-10 21:29:03.646000000,Manager-000006,False,
4313,Notify accept,2024-06-10 22:12:36.184000000,Manager-000002,True,synonymous
4313,Deliver card,2024-06-10 22:14:58.431000000,Manager-000004,False,
4314,Check for completeness,2024-06-10 21:47:47.274000000,Clerk-000003,False,
4314,Request info,2024-06-10 21:50:43.310000000,Manager-000002,False,
4314,info received,2024-06-10 21:52:06.250000000,,False,
4314,Check for completeness,2024-06-10 21:52:16.250000000,Clerk-000004,False,
4314,Perform checks,2024-06-10 22:00:34.808000000,Clerk-000006,False,
4314,Make decision,2024-06-10 22:05:00.700000000,Manager-000003,False,
4314,notify reject,2024-06-10 22:09:02.387000000,Manager-000005,False,
4314,time out,2024-06-10 22:16:43.191000000,,False,
4315,Check for completeness,2024-06-10 22:04:02.565000000,Clerk-000005,False,
4315,Perform checks,2024-06-10 22:22:14.869000000,Clerk-000002,False,
4315,Make decision,2024-06-10 22:22:22.845000000,Manager-000001,False,
4315,notify reject,2024-06-10 22:24:09.881000000,Manager-000003,False,
4315,review request received,2024-06-10 22:27:43.733000000,,False,
4315,Check for completeness,2024-06-10 22:27:53.733000000,Clerk-000003,False,
4315,Perform checks,2024-06-10 22:33:28.408000000,Clerk-000006,False,
4315,Make decision,2024-06-10 23:04:13.850000000,Manager-000005,False,
4315,Notify accept,2024-06-10 23:07:01.500000000,Manager-000001,True,synonymous
4315,Deliver card,2024-06-10 23:15:51.959000000,Manager-000003,False,
4316,Check for completeness,2024-06-10 22:17:38.970000000,Clerk-000001,False,
4316,Request info,2024-06-10 22:25:48.132000000,Manager-000006,False,
4316,info received,2024-06-10 22:30:25.523000000,,False,
4316,Check for completeness,2024-06-10 22:30:35.523000000,Clerk-000004,False,
4316,Request info,2024-06-10 22:41:08.747000000,Manager-000002,False,
4316,info received,2024-06-10 22:50:26.546000000,,False,
4316,Check for completeness,2024-06-10 22:50:36.546000000,Clerk-000005,False,
4316,Request info,2024-06-10 23:09:17.936000000,Manager-000004,False,
4316,info received,2024-06-10 23:15:27.244000000,,False,
4316,Check for completeness,2024-06-10 23:15:37.244000000,Clerk-000002,False,
4316,Request info,2024-06-10 23:22:19.024000000,Manager-000006,False,
4316,info received,2024-06-10 23:36:43.304000000,,False,
4316,Check for completeness,2024-06-10 23:36:53.304000000,Clerk-000001,False,
4316,Perform checks,2024-06-10 23:39:16.520000000,Clerk-000003,False,
4316,Make decision,2024-06-10 23:43:12.728000000,Manager-000002,False,
4316,Notify accept,2024-06-11 00:10:31.450000000,Manager-000005,True,synonymous
4316,Deliver card,2024-06-11 00:14:50.749000000,Manager-000004,False,
4317,Check for completeness,2024-06-11 04:03:26.287000000,Clerk-000004,False,
4317,Request info,2024-06-11 04:07:27.444000000,Manager-000001,False,
4317,info received,2024-06-11 04:08:23.879000000,,False,
4317,Check for completeness,2024-06-11 04:08:33.879000000,Clerk-000006,False,
4317,Perform checks,2024-06-11 04:43:38.419000000,Clerk-000005,False,
4317,Make decision,2024-06-11 04:47:02.524000000,Manager-000003,False,
4317,Notify accept,2024-06-11 04:52:16.464000000,Manager-000006,True,synonymous
4317,Deliver card,2024-06-11 05:00:04.972000000,Manager-000002,False,
4318,Check for completeness,2024-06-11 05:42:28.317000000,Clerk-000002,False,
4318,Request info,2024-06-11 05:48:10.926000000,Manager-000005,False,
4318,info received,2024-06-11 05:56:25.154000000,,False,
4318,Check for completeness,2024-06-11 05:56:35.154000000,Clerk-000003,False,
4318,Request info,2024-06-11 05:57:37.059000000,Manager-000004,False,
4318,info received,2024-06-11 05:59:24.879000000,,False,
4318,Check for completeness,2024-06-11 05:59:34.879000000,Clerk-000006,False,
4318,Perform checks,2024-06-11 06:16:34.725000000,Clerk-000005,False,
4318,Make decision,2024-06-11 06:21:09.136000000,Manager-000003,False,
4318,notify reject,2024-06-11 06:42:42.408000000,Manager-000005,False,
4318,time out,2024-06-11 07:07:15.370000000,,False,
4319,Check for completeness,2024-06-11 05:50:46.604000000,Clerk-000001,False,
4319,Perform checks,2024-06-11 05:59:16.122000000,Clerk-000004,False,
4319,Make decision,2024-06-11 06:17:59.431000000,Manager-000001,False,
4319,Notify accept,2024-06-11 06:25:34.615000000,Manager-000006,True,synonymous
4319,Deliver card,2024-06-11 06:34:26.433000000,Manager-000002,False,
432,Check for completeness,2023-10-24 11:16:14.246000000,Clerk-000004,False,
432,Request info,2023-10-24 12:04:38.965000000,Manager-000003,False,
432,info received,2023-10-24 12:04:47.134000000,,False,
432,Check for completeness,2023-10-24 12:04:57.134000000,Clerk-000003,False,
432,Request info,2023-10-24 12:09:13.967000000,Manager-000002,False,
432,info received,2023-10-24 12:10:21.323000000,,False,
432,Check for completeness,2023-10-24 12:10:31.323000000,Clerk-000005,False,
432,Request info,2023-10-24 12:15:36.568000000,Manager-000004,False,
432,info received,2023-10-24 12:18:53.827000000,,False,
432,Check for completeness,2023-10-24 12:19:03.827000000,Clerk-000001,False,
432,Request info,2023-10-24 12:23:46.325000000,Manager-000005,False,
432,info received,2023-10-24 12:31:40.788000000,,False,
432,Check for completeness,2023-10-24 12:31:50.788000000,Clerk-000003,False,
432,Request info,2023-10-24 12:38:40.086000000,Manager-000002,False,
432,info received,2023-10-24 12:41:52.925000000,,False,
432,Check for completeness,2023-10-24 12:42:02.925000000,Clerk-000005,False,
432,Perform checks,2023-10-24 12:47:52.539000000,Clerk-000001,False,
432,Make decision,2023-10-24 12:50:52.708000000,Manager-000005,False,
432,notify reject,2023-10-24 12:55:42.271000000,Manager-000004,False,
432,review request received,2023-10-24 13:33:26.104000000,,False,
432,Check for completeness,2023-10-24 13:33:36.104000000,Clerk-000002,False,
432,Request info,2023-10-24 13:37:15.642000000,Manager-000001,False,
432,info received,2023-10-24 13:38:47.521000000,,False,
432,Check for completeness,2023-10-24 13:38:57.521000000,Clerk-000006,False,
432,Request info,2023-10-24 14:17:05.788000000,Manager-000003,False,
432,info received,2023-10-24 14:18:50.264000000,,False,
432,Check for completeness,2023-10-24 14:19:00.264000000,Clerk-000001,False,
432,Request info,2023-10-24 14:30:15.766000000,Manager-000001,False,
432,info received,2023-10-24 14:40:19.363000000,,False,
432,Check for completeness,2023-10-24 14:40:29.363000000,Clerk-000002,False,
432,Request info,2023-10-24 14:41:52.476000000,Manager-000006,False,
432,info received,2023-10-24 14:56:42.249000000,,False,
432,Check for completeness,2023-10-24 14:56:52.249000000,Clerk-000005,False,
432,Request info,2023-10-24 15:06:31.891000000,Manager-000002,False,
432,info received,2023-10-24 15:07:14.167000000,,False,
432,Check for completeness,2023-10-24 15:07:24.167000000,Clerk-000006,False,
432,Perform checks,2023-10-24 15:25:05.862000000,Clerk-000001,False,
432,Make decision,2023-10-24 15:36:34.467000000,Manager-000001,False,
432,Notify accept,2023-10-24 16:21:59.895000000,Manager-000006,True,synonymous
432,Deliver card,2023-10-24 16:40:31.651000000,Manager-000003,False,
4320,Check for completeness,2024-06-11 07:40:31.359000000,Clerk-000002,False,
4320,Perform checks,2024-06-11 07:54:30.667000000,Clerk-000003,False,
4320,Make decision,2024-06-11 08:07:45.363000000,Manager-000004,False,
4320,notify reject,2024-06-11 08:17:30.547000000,Manager-000001,False,
4320,review request received,2024-06-11 08:46:48.392000000,,False,
4320,Check for completeness,2024-06-11 08:46:58.392000000,Clerk-000005,False,
4320,Perform checks,2024-06-11 08:49:11.600000000,Clerk-000002,False,
4320,Make decision,2024-06-11 08:57:05.620000000,Manager-000002,False,
4320,Notify accept,2024-06-11 08:57:45.913000000,Manager-000005,True,synonymous
4320,Deliver card,2024-06-11 09:07:52.965000000,Manager-000004,False,
4321,Check for completeness,2024-06-11 08:23:48.327000000,Clerk-000001,False,
4321,Perform checks,2024-06-11 08:29:02.345000000,Clerk-000006,False,
4321,Make decision,2024-06-11 08:42:25.524000000,Manager-000006,False,
4321,notify reject,2024-06-11 08:47:36.181000000,Manager-000003,False,
4321,time out,2024-06-11 09:03:21.023000000,,False,
4322,Check for completeness,2024-06-11 08:40:23.954000000,Clerk-000004,False,
4322,Perform checks,2024-06-11 08:53:13.370000000,Clerk-000003,False,
4322,Make decision,2024-06-11 09:27:02.793000000,Manager-000006,False,
4322,Notify accept,2024-06-11 09:39:50.834000000,Manager-000002,True,synonymous
4322,Deliver card,2024-06-11 10:02:50.690000000,Manager-000004,False,
4323,Check for completeness,2024-06-11 09:06:06.199000000,Clerk-000001,False,
4323,Request info,2024-06-11 09:22:07.702000000,Manager-000001,False,
4323,info received,2024-06-11 09:49:54.204000000,,False,
4323,Check for completeness,2024-06-11 09:50:04.204000000,Clerk-000006,False,
4323,Perform checks,2024-06-11 09:52:20.109000000,Clerk-000005,False,
4323,Make decision,2024-06-11 09:57:51.029000000,Manager-000003,False,
4323,notify reject,2024-06-11 09:59:04.003000000,Manager-000005,False,
4323,time out,2024-06-11 10:02:12.028000000,,False,
4324,Checku for completeness,2024-06-11 10:32:11.315000000,Clerk-000004,True,distorted
4324,Perform cehcks,2024-06-11 10:47:08.474000000,Clerk-000002,False,
4324,Make decision,2024-06-11 11:05:49.496000000,Manager-000001,False,
4324,Notifh accept,2024-06-11 11:08:10.321000000,Manager-000003,True,distorted
4324,Deliver card,2024-06-11 11:23:05.889000000,Manager-000005,False,
4325,Check for completeness,2024-06-11 10:51:18.467000000,Clerk-000001,True,form-based
4325,Information exchange,2024-06-11 10:51:18.467000000,Manager-000006,True,form-based|homonymous
4325,Information exchange,2024-06-11 10:51:18.467000000,,True,form-based|homonymous
4325,Check for completeness,2024-06-11 11:12:11.679000000,Clerk-000003,False,
4325,Perform checks,2024-06-11 11:19:13.222000000,Clerk-000006,False,
4325,Make decision,2024-06-11 11:23:47.705000000,Manager-000002,False,
4325,Notify accept_YKIK-20240611,2024-06-11 11:25:25.056000000,Manager-000004,True,polluted
4325,Deliver card-39AcviS>Manager-000001,2024-06-11 11:29:30.382000000,Manager-000001,True,polluted|synonymous
4326,Check for completeness,2024-06-11 14:09:15.004000000,Clerk-000005,False,
4326,Request info,2024-06-11 14:12:06.892000000,Manager-000006,False,
4326,info received,2024-06-11 14:20:47.566000000,,False,
4326,Check for completeness,2024-06-11 14:20:57.566000000,Clerk-000004,False,
4326,Perform checks,2024-06-11 14:24:40.291000000,Clerk-000001,False,
4326,Make decision,2024-06-11 14:55:03.531000000,Manager-000003,False,
4326,notify reject,2024-06-11 14:56:22.152000000,Manager-000002,False,
4326,review request received,2024-06-11 15:05:23.178000000,,False,
4326,Check for completeness,2024-06-11 15:05:33.178000000,Clerk-000002,False,
4326,Request info,2024-06-11 15:33:22.088000000,Manager-000005,False,
4326,info received,2024-06-11 15:41:44.779000000,,False,
4326,Check for completeness,2024-06-11 15:41:54.779000000,Clerk-000003,False,
4326,Perform checks,2024-06-11 15:45:19.903000000,Clerk-000006,False,
4326,Make decision,2024-06-11 15:51:14.187000000,Manager-000004,False,
